"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1" "Monocle.00" 12 57 2976 9365 0.173913043478261 0.241147394862653 "Monocle" "00"
"2" "Monocle.05" 12 57 2976 9365 0.173913043478261 0.241147394862653 "Monocle" "05"
"3" "Monocle.10" 12 55 2976 9365 0.17910447761194 0.241147394862653 "Monocle" "10"
"4" "Monocle.100" 16 24 6440 5901 0.4 0.5218377765173 "Monocle" "100"
"5" "Monocle.15" 12 55 2976 9365 0.17910447761194 0.241147394862653 "Monocle" "15"
"6" "Monocle.20" 12 55 2976 9365 0.17910447761194 0.241147394862653 "Monocle" "20"
"7" "Monocle.25" 12 54 2976 9365 0.181818181818182 0.241147394862653 "Monocle" "25"
"8" "Monocle.30" 12 54 2976 9365 0.181818181818182 0.241147394862653 "Monocle" "30"
"9" "Monocle.35" 12 53 2976 9365 0.184615384615385 0.241147394862653 "Monocle" "35"
"10" "Monocle.40" 16 47 4989 7352 0.253968253968254 0.404262215379629 "Monocle" "40"
"11" "Monocle.45" 16 46 4989 7352 0.258064516129032 0.404262215379629 "Monocle" "45"
"12" "Monocle.50" 16 44 5074 7267 0.266666666666667 0.411149825783972 "Monocle" "50"
"13" "Monocle.55" 18 40 5454 6887 0.310344827586207 0.441941495826918 "Monocle" "55"
"14" "Monocle.60" 18 39 5642 6699 0.315789473684211 0.457175269427113 "Monocle" "60"
"15" "Monocle.65" 18 38 5642 6699 0.321428571428571 0.457175269427113 "Monocle" "65"
"16" "Monocle.70" 18 37 5642 6699 0.327272727272727 0.457175269427113 "Monocle" "70"
"17" "Monocle.75" 18 34 5823 6518 0.346153846153846 0.471841828052832 "Monocle" "75"
"18" "Monocle.80" 18 33 5823 6518 0.352941176470588 0.471841828052832 "Monocle" "80"
"19" "Monocle.85" 18 32 5970 6371 0.36 0.483753342516814 "Monocle" "85"
"20" "Monocle.90" 18 32 5970 6371 0.36 0.483753342516814 "Monocle" "90"
"21" "Monocle.95" 16 30 6277 6064 0.347826086956522 0.508629770683089 "Monocle" "95"
"22" "sc3.00" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "00"
"23" "sc3.05" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "05"
"24" "sc3.10" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "10"
"25" "sc3.100" 14 31 6419 5922 0.311111111111111 0.520136131593874 "sc3" "100"
"26" "sc3.15" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "15"
"27" "sc3.20" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "20"
"28" "sc3.25" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "25"
"29" "sc3.30" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "30"
"30" "sc3.35" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "35"
"31" "sc3.40" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "40"
"32" "sc3.45" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "45"
"33" "sc3.50" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "50"
"34" "sc3.55" 20 56 5158 7183 0.263157894736842 0.417956405477676 "sc3" "55"
"35" "sc3.60" 22 51 6048 6293 0.301369863013699 0.490073737946682 "sc3" "60"
"36" "sc3.65" 22 50 6140 6201 0.305555555555556 0.4975285633255 "sc3" "65"
"37" "sc3.70" 22 49 6140 6201 0.309859154929577 0.4975285633255 "sc3" "70"
"38" "sc3.75" 20 49 5812 6529 0.289855072463768 0.470950490235799 "sc3" "75"
"39" "sc3.80" 22 43 6670 5671 0.338461538461538 0.540474839964347 "sc3" "80"
"40" "sc3.85" 22 42 6882 5459 0.34375 0.557653350619885 "sc3" "85"
"41" "sc3.90" 22 40 6896 5445 0.354838709677419 0.558787780568836 "sc3" "90"
"42" "sc3.95" 20 40 6768 5573 0.333333333333333 0.548415849607001 "sc3" "95"
"43" "Seurat.00" 18 33 4195 8146 0.352941176470588 0.339923831131999 "Seurat" "00"
"44" "Seurat.05" 18 33 4195 8146 0.352941176470588 0.339923831131999 "Seurat" "05"
"45" "Seurat.10" 18 33 4195 8146 0.352941176470588 0.339923831131999 "Seurat" "10"
"46" "Seurat.100" 18 21 7549 4792 0.461538461538462 0.61170083461632 "Seurat" "100"
"47" "Seurat.15" 18 33 4195 8146 0.352941176470588 0.339923831131999 "Seurat" "15"
"48" "Seurat.20" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "20"
"49" "Seurat.25" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "25"
"50" "Seurat.30" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "30"
"51" "Seurat.35" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "35"
"52" "Seurat.40" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "40"
"53" "Seurat.45" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "45"
"54" "Seurat.50" 20 30 5203 7138 0.4 0.421602787456446 "Seurat" "50"
"55" "Seurat.55" 22 27 5989 6352 0.448979591836735 0.485292926018961 "Seurat" "55"
"56" "Seurat.60" 22 27 5989 6352 0.448979591836735 0.485292926018961 "Seurat" "60"
"57" "Seurat.65" 22 27 5989 6352 0.448979591836735 0.485292926018961 "Seurat" "65"
"58" "Seurat.70" 22 27 5989 6352 0.448979591836735 0.485292926018961 "Seurat" "70"
"59" "Seurat.75" 24 24 6546 5795 0.5 0.530427031845069 "Seurat" "75"
"60" "Seurat.80" 20 27 5692 6649 0.425531914893617 0.461226804959079 "Seurat" "80"
"61" "Seurat.85" 20 27 5692 6649 0.425531914893617 0.461226804959079 "Seurat" "85"
"62" "Seurat.90" 18 27 5500 6841 0.4 0.445668908516328 "Seurat" "90"
"63" "Seurat.95" 20 22 6976 5365 0.476190476190476 0.565270237419982 "Seurat" "95"
